197	197
197	940
197	425
197	657
197	325
197	685
197	392
197	596
197	683
197	859
198	198
198	782
198	704
198	231
198	965
198	602
198	841
198	470
198	659
198	761
199	199
199	671
199	919
199	202
199	742
199	450
199	675
199	526
199	381
199	933
200	200
200	831
200	745
200	929
200	718
200	128
200	827
200	731
200	934
200	816
201	201
201	915
201	760
201	901
201	246
201	511
201	826
201	806
201	799
201	612
202	202
202	526
202	555
202	234
202	733
202	175
202	153
202	738
202	261
202	316
203	203
203	653
203	985
203	670
203	487
203	690
203	969
203	560
203	613
203	843
204	204
204	277
204	909
204	535
204	694
204	418
204	430
204	985
204	251
204	980
205	205
205	366
205	787
205	357
205	518
205	649
205	57
205	133
205	523
205	862
206	206
206	530
206	964
206	740
206	770
206	234
206	894
206	652
206	688
206	98
207	207
207	932
207	592
207	898
207	275
207	426
207	190
207	454
207	971
207	456
208	208
208	384
208	424
208	590
208	751
208	605
208	427
208	983
208	913
208	794
209	209
209	918
209	906
209	986
209	565
209	715
209	472
209	750
209	346
209	502
210	210
210	667
210	304
210	329
210	821
210	519
210	647
210	988
210	599
210	266
211	211
211	503
211	884
211	350
211	641
211	796
211	893
211	328
211	556
211	51
212	212
212	463
212	604
212	822
212	549
212	386
212	697
212	993
212	753
212	320
213	213
213	959
213	595
213	250
213	372
213	727
213	824
213	501
213	338
213	255
214	214
214	945
214	278
214	780
214	691
214	172
214	42
214	469
214	421
214	588
215	215
215	970
215	672
215	451
215	623
215	851
215	868
215	311
215	998
215	397
216	216
216	706
216	524
216	813
216	593
216	92
216	865
216	409
216	258
216	716
217	217
217	479
217	281
217	756
217	902
217	579
217	193
217	9
217	349
217	373
218	218
218	583
218	248
218	643
218	998
218	868
218	414
218	534
218	397
218	903
219	219
219	886
219	996
219	615
219	417
219	186
219	288
219	631
219	610
219	958
220	220
220	698
220	589
220	705
220	816
220	930
220	338
220	920
220	22
220	12
221	221
221	292
221	888
221	832
221	284
221	817
221	416
221	713
221	441
221	812
222	222
222	863
222	911
222	791
222	474
222	574
222	486
222	889
222	28
222	992
223	223
223	230
223	456
223	575
223	533
223	688
223	652
223	516
223	358
223	98
224	224
224	333
224	511
224	262
224	377
224	364
224	990
224	673
224	466
224	510
225	225
225	437
225	337
225	493
225	943
225	651
225	73
225	975
225	258
225	491
226	226
226	484
226	954
226	330
226	747
226	257
226	417
226	763
226	504
226	288
227	227
227	343
227	639
227	490
227	858
227	327
227	376
227	828
227	167
227	339
228	228
228	773
228	620
228	665
228	613
228	547
228	489
228	152
228	617
228	849
229	229
229	767
229	547
229	617
229	624
229	665
229	814
229	105
229	870
229	355
230	230
230	456
230	688
230	652
230	575
230	169
230	964
230	740
230	530
230	533
231	231
231	841
231	704
231	782
231	470
231	602
231	659
231	905
231	965
231	761
232	232
232	489
232	725
232	339
232	620
232	234
232	371
232	788
232	969
232	368
233	233
233	765
233	726
233	444
233	434
233	759
233	609
233	807
233	61
233	349
234	234
234	740
234	964
234	530
234	688
234	770
234	652
234	907
234	894
234	264
235	235
235	411
235	413
235	230
235	155
235	456
235	110
235	693
235	21
235	941
236	236
236	499
236	454
236	971
236	932
236	346
236	655
236	817
236	304
236	106
237	237
237	552
237	340
237	521
237	562
237	80
237	789
237	895
237	494
237	971
238	238
238	249
238	780
238	897
238	768
238	520
238	803
238	935
238	945
238	712
239	239
239	825
239	356
239	295
239	640
239	696
239	662
239	529
239	606
239	388
240	240
240	504
240	438
240	763
240	442
240	910
240	692
240	994
240	330
240	580
241	241
241	733
241	848
241	938
241	818
241	543
241	496
241	668
241	335
241	406
242	242
242	734
242	245
242	684
242	733
242	764
242	146
242	176
242	48
242	342
243	243
243	678
243	900
243	895
243	286
243	860
243	756
243	764
243	253
243	425
244	244
244	402
244	977
244	636
244	542
244	365
244	679
244	293
244	251
244	274
245	245
245	440
245	792
245	716
245	335
245	527
245	668
245	733
245	818
245	475
246	246
246	298
246	559
246	689
246	711
246	562
246	419
246	430
246	786
246	937
247	247
247	412
247	485
247	634
247	588
247	855
247	449
247	490
247	95
247	19
248	248
248	643
248	998
248	868
248	397
248	623
248	672
248	936
248	858
248	132
249	249
249	780
249	897
249	768
249	520
249	803
249	945
249	935
249	453
249	110
250	250
250	959
250	727
250	595
250	824
250	556
250	501
250	641
250	879
250	717
251	251
251	274
251	636
251	937
251	475
251	542
251	402
251	297
251	977
251	455
252	252
252	980
252	291
252	875
252	680
252	702
252	742
252	270
252	840
252	972
253	253
253	541
253	758
253	461
253	800
253	553
253	598
253	283
253	724
253	743
254	254
254	854
254	256
254	781
254	660
254	760
254	843
254	451
254	135
254	241
255	255
255	893
255	320
255	350
255	809
255	884
255	315
255	51
255	211
255	503
256	256
256	854
256	524
256	781
256	660
256	777
256	706
256	593
256	760
256	130
257	257
257	954
257	288
257	484
257	417
257	330
257	747
257	405
257	420
257	886
258	258
258	307
258	486
258	878
258	574
258	837
258	721
258	607
258	502
258	167
259	259
259	793
259	567
259	961
259	560
259	762
259	299
259	736
259	400
259	428
260	260
260	568
260	353
260	265
260	436
260	808
260	805
260	710
260	404
260	844
261	261
261	466
261	610
261	516
261	59
261	410
261	960
261	299
261	611
261	869
262	262
262	849
262	982
262	511
262	302
262	333
262	708
262	684
262	533
262	222
263	263
263	687
263	966
263	492
263	976
263	584
263	342
263	470
263	162
263	173
264	264
264	306
264	303
264	700
264	536
264	444
264	608
264	379
264	594
264	233
265	265
265	808
265	710
265	50
265	568
265	299
265	560
265	353
265	762
265	844
266	266
266	988
266	647
266	821
266	422
266	59
266	960
266	436
266	805
266	304
267	267
267	994
267	324
267	329
267	793
267	961
267	210
267	807
267	762
267	271
268	268
268	391
268	390
268	633
268	847
268	721
268	39
268	763
268	109
268	919
269	269
269	738
269	358
269	377
269	518
269	357
269	57
269	767
269	560
269	992
270	270
270	724
270	702
270	972
270	840
270	557
270	680
270	291
270	62
270	875
271	271
271	324
271	519
271	442
271	252
271	329
271	583
271	828
271	201
271	944
272	272
272	950
272	514
272	686
272	294
272	632
272	290
272	805
272	844
272	960
273	273
273	459
273	473
273	312
273	422
273	59
273	853
273	743
273	558
273	883
274	274
274	636
274	937
274	475
274	542
274	402
274	297
274	743
274	455
274	977
275	275
275	426
275	591
275	752
275	735
275	932
275	175
275	592
275	365
275	987
276	276
276	744
276	522
276	842
276	380
276	955
276	754
276	991
276	788
276	505
277	277
277	909
277	694
277	418
277	535
277	927
277	7
277	318
277	835
277	545
278	278
278	691
278	845
278	360
278	945
278	874
278	430
278	749
278	495
278	480
279	279
279	345
279	921
279	626
279	769
279	992
279	478
279	474
279	728
279	188
280	280
280	732
280	435
280	669
280	599
280	629
280	127
280	332
280	476
280	846
281	281
281	479
281	756
281	902
281	579
281	88
281	427
281	2
281	701
281	338
282	282
282	601
282	783
282	348
282	398
282	944
282	331
282	941
282	468
282	455
283	283
283	843
283	598
283	800
283	553
283	541
283	130
283	854
283	341
283	760
284	284
284	292
284	832
284	713
284	888
284	817
284	990
284	416
284	673
284	131
285	285
285	305
285	876
285	836
285	537
285	301
285	857
285	458
285	688
285	847
286	286
286	900
286	949
286	678
286	46
286	681
286	307
286	273
286	8
286	990
287	287
287	433
287	532
287	332
287	508
287	577
287	322
287	409
287	575
287	285
288	288
288	417
288	405
288	954
288	484
288	747
288	967
288	886
288	330
288	157
289	289
289	323
289	352
289	707
289	650
289	957
289	47
289	989
289	344
289	847
290	290
290	960
290	294
290	844
290	458
290	514
290	686
290	805
290	50
290	353
291	291
291	680
291	875
291	702
291	724
291	710
291	972
291	632
291	950
291	840
292	292
292	888
292	832
292	817
292	416
292	713
292	441
292	673
292	990
292	510
293	293
293	786
293	977
293	679
293	402
293	963
293	812
293	365
293	749
293	980
294	294
294	514
294	632
294	458
294	686
294	950
294	645
294	960
294	59
294	844
295	295
295	640
295	580
295	696
295	662
295	775
295	825
295	830
295	356
295	645
296	296
296	809
296	703
296	766
296	320
296	317
296	469
296	723
296	916
296	171
297	297
297	743
297	455
297	573
297	443
297	131
297	81
297	889
297	529
297	436
298	298
298	562
298	430
298	689
298	559
298	711
298	419
298	535
298	606
298	701
299	299
299	762
299	793
299	560
299	808
299	567
299	467
299	260
299	611
299	961
300	300
300	528
300	778
300	892
300	676
300	819
300	779
300	568
300	428
300	606
301	301
301	331
301	536
301	783
301	823
301	373
301	306
301	941
301	341
301	444
302	302
302	982
302	942
302	327
302	849
302	529
302	61
302	71
302	601
302	937
303	303
303	594
303	700
303	807
303	585
303	360
303	495
303	306
303	608
303	511
304	304
304	667
304	821
304	329
304	647
304	519
304	988
304	599
304	434
304	282
305	305
305	876
305	804
305	646
305	989
305	480
305	33
305	379
305	69
305	636
306	306
306	536
306	379
306	608
306	444
306	700
306	341
306	823
306	397
306	407
307	307
307	878
307	486
307	837
307	721
307	574
307	607
307	847
307	109
307	502
308	308
308	635
308	336
308	364
308	498
308	828
308	109
308	173
308	390
308	633
309	309
309	621
309	615
309	996
309	45
309	167
309	365
309	750
309	785
309	719
310	310
310	313
310	367
310	920
310	815
310	705
310	975
310	517
310	730
310	12
311	311
311	722
311	970
311	600
311	521
311	851
311	589
311	368
311	923
311	340
312	312
312	473
312	422
312	988
312	647
312	930
312	953
312	329
312	655
312	904
313	313
313	367
313	920
313	815
313	705
313	730
313	975
313	368
313	12
313	923
314	314
314	880
314	488
314	396
314	973
314	408
314	712
314	517
314	655
314	11
315	315
315	893
315	389
315	889
315	482
315	719
315	930
315	317
315	812
315	853
316	316
316	958
316	682
316	656
316	861
316	80
316	951
316	3
316	309
316	140
317	317
317	916
317	723
317	488
317	703
317	936
317	880
317	973
317	314
317	611
318	318
318	545
318	749
318	927
318	963
318	380
318	842
318	522
318	754
318	955
319	319
319	764
319	483
319	276
319	744
319	874
319	7
319	788
319	337
319	332
320	320
320	809
320	350
320	884
320	703
320	893
320	469
320	211
320	503
320	796
321	321
321	453
321	717
321	852
321	870
321	164
321	118
321	278
321	110
321	252
322	322
322	508
322	577
322	332
322	532
322	409
322	433
322	512
322	655
322	368
323	323
323	352
323	707
323	650
323	615
323	996
323	923
323	820
323	351
323	869
324	324
324	519
324	994
324	329
324	442
324	15
324	515
324	777
324	259
324	140
325	325
325	596
325	859
325	683
325	685
325	827
325	940
325	657
325	425
325	44
326	326
326	448
326	872
326	952
326	925
326	882
326	772
326	826
326	731
326	877
327	327
327	491
327	333
327	942
327	982
327	746
327	511
327	224
327	974
327	571
328	328
328	641
328	879
328	459
328	503
328	824
328	727
328	814
328	902
328	982
329	329
329	519
329	647
329	988
329	667
329	821
329	422
329	266
329	861
329	531
330	330
330	954
330	484
330	763
330	504
330	747
330	417
330	438
330	234
330	98
331	331
331	783
331	536
331	601
331	941
331	823
331	937
331	341
331	373
331	151
332	332
332	532
332	577
332	433
332	508
332	409
332	29
332	20
332	564
332	151
333	333
333	511
333	491
333	982
333	23
333	389
333	574
333	886
333	36
333	9
334	334
334	465
334	309
334	219
334	957
334	347
334	812
334	840
334	919
334	819
335	335
335	440
335	792
335	716
335	733
335	818
335	668
335	527
335	848
335	669
336	336
336	635
336	890
336	721
336	837
336	981
336	797
336	498
336	364
336	24
337	337
337	493
337	437
337	627
337	764
337	21
337	145
337	227
337	77
337	799
338	338
338	930
338	698
338	993
338	604
338	12
338	578
338	816
338	705
338	463
339	339
339	639
339	489
339	725
339	212
339	975
339	343
339	22
339	814
339	936
340	340
340	552
340	451
340	521
340	212
340	107
340	793
340	171
340	15
340	396
341	341
341	941
341	783
341	414
341	398
341	601
341	536
341	379
341	903
341	583
342	342
342	419
342	492
342	966
342	559
342	689
342	282
342	306
342	534
342	608
343	343
343	490
343	858
343	634
343	639
343	725
343	72
343	264
343	184
343	417
344	344
344	515
344	695
344	912
344	699
344	554
344	714
344	407
344	644
344	361
345	345
345	921
345	769
345	626
345	478
345	992
345	474
345	728
345	354
345	93
346	346
346	971
346	674
346	375
346	932
346	499
346	207
346	798
346	99
346	597
347	347
347	566
347	461
347	544
347	471
347	758
347	638
347	540
347	811
347	253
348	348
348	944
348	468
348	997
348	395
348	654
348	601
348	477
348	612
348	398
349	349
349	759
349	693
349	726
349	609
349	658
349	660
349	781
349	96
349	539
